essay_perplexity,burstiness_std,burstiness_cv,avg_sentence_length,sentence_length_std,function_word_ratio,pos_bigram_entropy,type_token_ratio,avg_log_prob,log_prob_std,first_person_pronoun_ratio,contraction_ratio,punctuation_variety,ai_phrase_score,label,index
16.352767772418296,6.013043810845079,0.21674864125849583,18.6,4.841487374764082,0.3404255319148936,5.488515118764409,0.8085106382978723,-2.7943971657332756,2.418611187994211,0.0,0.0,0.010752688172043012,0.0,1,40
29.383142717409097,32.74213298855067,0.6981157304251072,29.6,18.358649187780674,0.3888888888888889,5.470485745763155,0.5555555555555556,-3.3804211329423315,2.98049048908881,0.006944444444444444,0.0,0.10135135135135136,0.0,0,41
55.51474980819914,57.7881630225994,0.4981421425030049,24.333333333333332,9.030811456096044,0.3194444444444444,5.547512800626667,0.7777777777777778,-4.016648747753736,2.9784245877735733,0.0,0.0,0.0410958904109589,0.0,0,42
11.609196638222747,19.89830687884333,0.9017043632884526,20.333333333333332,20.655911179772893,0.35428571428571426,6.549413954272802,0.5714285714285714,-2.451797597641487,1.7221793783477746,0.011428571428571429,0.01092896174863388,0.07103825136612021,0.0,1,43
10.279515874911759,1.6087167870088201,0.0835984391144918,20.0,4.857983120596447,0.3333333333333333,5.409708764577546,0.7450980392156863,-2.3301531650378884,2.236734700402262,0.00980392156862745,0.01,0.02,1.0,1,44
18.752358441225358,12.014167799082545,0.3560119692438994,19.0,4.0,0.2653061224489796,5.36452888951582,0.7857142857142857,-2.9313195280383537,2.445368534715414,0.0,0.010526315789473684,0.031578947368421054,1.0526315789473684,1,45
27.472120722536346,186.80336425318885,1.3787162277821947,11.923076923076923,11.431814839846925,0.26490066225165565,6.136082323839172,0.6887417218543046,-3.3131716985301596,3.0094144490850603,0.013245033112582781,0.025806451612903226,0.06451612903225806,0.0,0,46
14.218060887499297,7.132703868505703,0.28168474164522017,16.0,3.9370039370059056,0.3125,5.514718016821342,0.8125,-2.6545130499217606,2.011848115928488,0.078125,0.0,0.0,0.0,1,47
23.793728537308294,9.338844578526595,0.25354707718738745,22.25,1.0897247358851685,0.32222222222222224,5.36552983977938,0.7666666666666667,-3.1694220391176167,2.573293168925608,0.0,0.0,0.011235955056179775,1.1235955056179776,1,48
15.522755687705095,8.749881969137284,0.35721120734542006,18.75,4.205650960315181,0.33766233766233766,5.322289430327021,0.7532467532467533,-2.7423070561911524,2.4920021673899795,0.09090909090909091,0.013333333333333334,0.02666666666666667,0.0,1,49
62.947429467748755,1187.3231963851015,2.094853076357339,22.5,13.209844813622906,0.2857142857142857,6.461782626348244,0.6914285714285714,-4.1422999251490396,3.04075336882555,0.0,0.016666666666666666,0.07777777777777778,0.0,0,50
79.6134762522349,27.93794115748487,0.3239406249440957,27.2,12.448293055676348,0.32558139534883723,6.30581988531175,0.751937984496124,-4.377183378171961,3.2186116911952687,0.0,0.0,0.051470588235294115,0.0,0,51
25.9544702348422,8.270775235835227,0.19560207259399853,16.333333333333332,5.792715732327588,0.3,4.931740514375555,0.9,-3.2563438581613204,2.6479556794274597,0.06,0.02040816326530612,0.02040816326530612,0.0,0,52
12.718028451738062,6.494092095979604,0.3062174374432573,22.2,5.775811631277461,0.29464285714285715,5.87544938786382,0.75,-2.543020549966323,2.417570537089056,0.0,0.009009009009009009,0.009009009009009009,0.0,1,53
50.42357882555136,144.55877308565746,1.1305392206685931,12.916666666666666,8.645406615975652,0.35443037974683544,5.80245118668571,0.6392405063291139,-3.920458899517496,3.0339452679692815,0.0,0.0,0.01935483870967742,0.0,0,54
32.98244581549223,17.945358046350705,0.41715183647158227,20.0,5.0,0.21951219512195122,4.953416561671605,0.926829268292683,-3.4959754749484686,2.4984888908773266,0.04878048780487805,0.0,0.025,0.0,0,55
52.17900454454733,1888.609275875054,2.051379315291162,18.166666666666668,10.558040643141236,0.44144144144144143,5.6095126283530945,0.6576576576576577,-3.9546802021894543,3.229002344197566,0.0,0.01834862385321101,0.01834862385321101,0.0,0,56
